Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Malawi,93.5,,,,,91.30000000000001,,,,,87.3,,,,,83.2,,,,,79.80000000000001,,,,,75.5,,,,,71.0,,,,,67.7,,,,,62.4,,,,,53.4,,,,,46.0,,,,,39.6
Malaysia,75.9,,,,,62.6,,,,,45.8,,,,,31.7,,,,,23.4,,,,,16.7,,,,,12.2,,,,,9.8,,,,,7.5,,,,,4.5,,,,,3.6,,,,,2.7
Maldives,87.0,,,,,84.1,,,,,81.0,,,,,79.9,,,,,76.30000000000001,,,,,68.5,,,,,54.8,,,,,37.0,,,,,20.3,,,,,8.9,,,,,4.6,,,,,4.7
Mali,98.3,,,,,97.8,,,,,97.0,,,,,95.19999999999999,,,,,93.7,,,,,92.2,,,,,91.69999999999999,,,,,91.7,,,,,91.0,,,,,88.5,,,,,83.0,,,,,76.6
Malta,5.8,,,,,2.1,,,,,0.1,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
Martinique,38.800000000000004,,,,,28.6,,,,,20.6,,,,,13.7,,,,,9.200000000000001,,,,,6.8,,,,,5.1000000000000005,,,,,3.4000000000000004,,,,,2.1,,,,,1.3,,,,,1.1,,,,,0.7
Mauritania,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,51.199999999999996
Mauritius,69.3,,,,,64.4,,,,,56.2,,,,,45.400000000000006,,,,,34.8,,,,,28.1,,,,,25.3,,,,,22.5,,,,,19.9,,,,,15.6,,,,,7.7,,,,,1.9
Mayotte,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.2
Mexico,67.5,,,,,60.3,,,,,51.0,,,,,41.8,,,,,32.8,,,,,25.2,,,,,18.5,,,,,14.3,,,,,12.3,,,,,9.2,,,,,6.0,,,,,4.2
Micronesia (Federated States of),66.30000000000001,,,,,46.6,,,,,26.6,,,,,16.0,,,,,10.7,,,,,8.5,,,,,7.9,,,,,7.0,,,,,6.8,,,,,6.8,,,,,6.5,,,,,4.1
Mongolia,17.1,,,,,11.100000000000001,,,,,5.8999999999999995,,,,,4.0,,,,,3.3,,,,,3.0,,,,,2.3,,,,,1.8,,,,,2.8,,,,,4.1,,,,,2.9,,,,,2.0
Montenegro,7.9,,,,,3.5,,,,,2.1,,,,,1.7,,,,,1.5999999999999999,,,,,1.1,,,,,1.1,,,,,1.0,,,,,1.2,,,,,1.2000000000000002,,,,,2.0,,,,,1.3
Morocco,98.5,,,,,96.8,,,,,90.39999999999999,,,,,84.4,,,,,79.6,,,,,76.1,,,,,69.7,,,,,63.3,,,,,60.800000000000004,,,,,59.9,,,,,47.2,,,,,34.5
Mozambique,99.0,,,,,98.60000000000001,,,,,97.7,,,,,96.0,,,,,93.69999999999999,,,,,92.0,,,,,90.6,,,,,88.0,,,,,84.5,,,,,81.0,,,,,73.3,,,,,65.6
Myanmar,77.8,,,,,72.19999999999999,,,,,65.4,,,,,60.6,,,,,54.9,,,,,50.9,,,,,46.7,,,,,42.3,,,,,40.599999999999994,,,,,36.7,,,,,31.7,,,,,29.0
Namibia,83.6,,,,,83.7,,,,,76.9,,,,,68.80000000000001,,,,,60.900000000000006,,,,,52.599999999999994,,,,,41.9,,,,,31.0,,,,,24.5,,,,,19.8,,,,,15.1,,,,,11.8
