Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kazakhstan,47.3,,,,,57.300000000000004,,,,,70.1,,,,,75.9,,,,,79.7,,,,,82.7,,,,,85.5,,,,,88.1,,,,,90.5,,,,,92.4,,,,,93.4,,,,,95.3
Kenya,0.1,,,,,0.2,,,,,0.7,,,,,1.5,,,,,2.8,,,,,4.8,,,,,7.9,,,,,13.3,,,,,20.1,,,,,24.1,,,,,23.099999999999998,,,,,40.4
Kiribati,0.4,,,,,1.2,,,,,2.8,,,,,5.8,,,,,10.1,,,,,15.2,,,,,22.1,,,,,29.9,,,,,38.4,,,,,51.5,,,,,63.0,,,,,68.4
Kuwait,3.3,,,,,7.300000000000001,,,,,13.0,,,,,21.599999999999998,,,,,25.5,,,,,28.7,,,,,30.9,,,,,32.5,,,,,33.5,,,,,34.0,,,,,34.4,,,,,43.0
Kyrgyzstan,40.5,,,,,52.1,,,,,60.7,,,,,64.9,,,,,68.3,,,,,71.9,,,,,75.6,,,,,78.7,,,,,80.8,,,,,81.4,,,,,79.4,,,,,85.8
Lao People's Democratic Republic,0.1,,,,,0.2,,,,,0.4,,,,,0.8999999999999999,,,,,2.1,,,,,4.4,,,,,7.6,,,,,10.3,,,,,12.8,,,,,18.1,,,,,26.200000000000003,,,,,34.5
Latvia,64.3,,,,,67.1,,,,,70.2,,,,,71.69999999999999,,,,,73.30000000000001,,,,,74.4,,,,,75.5,,,,,77.5,,,,,81.2,,,,,81.6,,,,,71.1,,,,,104.00000000000001
Lebanon,1.1,,,,,2.9,,,,,6.1000000000000005,,,,,10.600000000000001,,,,,16.2,,,,,22.2,,,,,28.5,,,,,34.7,,,,,41.1,,,,,43.6,,,,,51.7,,,,,59.800000000000004
Lesotho,0.2,,,,,0.4,,,,,0.7,,,,,1.8,,,,,4.5,,,,,8.7,,,,,12.6,,,,,13.6,,,,,15.899999999999999,,,,,18.1,,,,,23.0,,,,,27.700000000000003
Liberia,0.0,,,,,0.0,,,,,0.1,,,,,0.2,,,,,0.6,,,,,1.3,,,,,2.8,,,,,4.6,,,,,6.7,,,,,8.9,,,,,9.4,,,,,15.9
