Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Japan,14.79,,,,,15.719999999999999,,,,,16.509999999999998,,,,,17.21,,,,,17.83,,,,,18.48,,,,,19.310000000000002,,,,,20.28,,,,,21.259999999999998,,,,,22.06,,,,,22.91,,,,,24.03
Jordan,0.01,,,,,0.03,,,,,0.06,,,,,0.11,,,,,0.26,,,,,0.55,,,,,1.1400000000000001,,,,,2.49,,,,,5.45,,,,,10.02,,,,,14.34,,,,,17.380000000000003
Kazakhstan,9.370000000000001,,,,,10.120000000000001,,,,,10.65,,,,,11.29,,,,,11.89,,,,,12.39,,,,,12.89,,,,,13.4,,,,,13.940000000000001,,,,,15.23,,,,,17.07,,,,,18.88
Kenya,0.71,,,,,0.72,,,,,0.89,,,,,1.12,,,,,1.33,,,,,1.65,,,,,2.23,,,,,2.99,,,,,3.8600000000000003,,,,,4.91,,,,,6.48,,,,,8.34
Kiribati,1.78,,,,,2.0999999999999996,,,,,2.51,,,,,3.0300000000000002,,,,,3.59,,,,,4.15,,,,,4.86,,,,,5.78,,,,,6.68,,,,,7.93,,,,,9.42,,,,,11.120000000000001
Kuwait,0.54,,,,,0.72,,,,,0.88,,,,,1.34,,,,,2.08,,,,,3.01,,,,,4.63,,,,,7.07,,,,,10.15,,,,,12.49,,,,,16.07,,,,,14.89
Kyrgyzstan,1.25,,,,,1.83,,,,,2.6,,,,,3.71,,,,,5.08,,,,,6.82,,,,,8.969999999999999,,,,,11.08,,,,,12.8,,,,,14.829999999999998,,,,,17.33,,,,,19.33
Lao People's Democratic Republic,0.6799999999999999,,,,,0.84,,,,,1.04,,,,,1.2799999999999998,,,,,1.5699999999999998,,,,,1.94,,,,,2.39,,,,,2.9699999999999998,,,,,3.6799999999999997,,,,,4.67,,,,,5.67,,,,,6.859999999999999
Latvia,17.37,,,,,17.799999999999997,,,,,18.28,,,,,18.77,,,,,19.14,,,,,19.52,,,,,19.939999999999998,,,,,20.39,,,,,21.03,,,,,22.130000000000003,,,,,23.2,,,,,24.32
Lebanon,0.8,,,,,1.04,,,,,1.38,,,,,1.78,,,,,2.2800000000000002,,,,,3.0,,,,,4.0,,,,,5.1899999999999995,,,,,6.720000000000001,,,,,8.68,,,,,10.89,,,,,12.93
Lesotho,3.37,,,,,3.69,,,,,4.03,,,,,4.37,,,,,4.720000000000001,,,,,5.109999999999999,,,,,5.52,,,,,5.96,,,,,6.48,,,,,6.96,,,,,7.619999999999999,,,,,8.41
Liberia,0.37,,,,,0.41000000000000003,,,,,0.45999999999999996,,,,,0.52,,,,,0.5900000000000001,,,,,0.6799999999999999,,,,,0.8300000000000001,,,,,1.06,,,,,1.48,,,,,2.11,,,,,2.94,,,,,3.91
Libyan Arab Jamahiriya,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,5.95
Lithuania,5.529999999999999,,,,,6.57,,,,,7.69,,,,,8.93,,,,,10.17,,,,,11.49,,,,,13.08,,,,,14.71,,,,,16.58,,,,,19.439999999999998,,,,,22.72,,,,,25.549999999999997
Luxembourg,14.76,,,,,15.01,,,,,15.280000000000001,,,,,15.600000000000001,,,,,15.84,,,,,16.22,,,,,17.04,,,,,18.18,,,,,19.240000000000002,,,,,20.240000000000002,,,,,21.47,,,,,23.009999999999998
Macao Special Administrative Region of China,0.65,,,,,0.7,,,,,1.28,,,,,1.77,,,,,2.44,,,,,3.16,,,,,3.79,,,,,4.890000000000001,,,,,6.66,,,,,8.77,,,,,11.17,,,,,13.43
Madagascar,0.94,,,,,1.1099999999999999,,,,,1.3199999999999998,,,,,1.5699999999999998,,,,,1.85,,,,,2.1799999999999997,,,,,2.5599999999999996,,,,,3.0,,,,,3.54,,,,,4.18,,,,,5.05,,,,,6.08
Malawi,1.45,,,,,1.58,,,,,1.76,,,,,1.96,,,,,2.19,,,,,2.5,,,,,2.83,,,,,3.21,,,,,3.57,,,,,4.08,,,,,4.83,,,,,5.79
Malaysia,1.98,,,,,2.16,,,,,2.44,,,,,2.6500000000000004,,,,,2.88,,,,,3.1799999999999997,,,,,3.58,,,,,4.34,,,,,5.62,,,,,7.49,,,,,9.899999999999999,,,,,12.58
Maldives,1.6800000000000002,,,,,1.8900000000000001,,,,,2.1,,,,,2.3200000000000003,,,,,2.56,,,,,2.8200000000000003,,,,,3.13,,,,,3.52,,,,,4.0,,,,,4.52,,,,,5.07,,,,,5.66
Mali,0.36,,,,,0.35,,,,,0.37,,,,,0.39,,,,,0.4,,,,,0.43,,,,,0.45,,,,,0.51,,,,,0.6000000000000001,,,,,0.75,,,,,0.9299999999999999,,,,,1.23
Malta,6.109999999999999,,,,,7.26,,,,,8.14,,,,,9.05,,,,,9.86,,,,,10.76,,,,,11.73,,,,,12.5,,,,,13.379999999999999,,,,,14.67,,,,,15.91,,,,,16.68
Martinique,5.72,,,,,6.26,,,,,6.859999999999999,,,,,7.48,,,,,8.15,,,,,8.969999999999999,,,,,9.969999999999999,,,,,11.18,,,,,12.58,,,,,14.120000000000001,,,,,15.72,,,,,17.130000000000003
Mauritania,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,3.96
Mauritius,2.3499999999999996,,,,,2.49,,,,,2.65,,,,,2.8,,,,,3.08,,,,,3.43,,,,,3.88,,,,,4.609999999999999,,,,,6.279999999999999,,,,,8.09,,,,,9.68,,,,,11.780000000000001
Mayotte,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,12.07
Mexico,3.44,,,,,3.4699999999999998,,,,,3.5300000000000002,,,,,3.7800000000000002,,,,,4.26,,,,,4.859999999999999,,,,,5.4,,,,,5.92,,,,,6.55,,,,,7.41,,,,,8.76,,,,,10.72
Micronesia (Federated States of),0.08,,,,,0.14,,,,,0.24,,,,,0.43000000000000005,,,,,0.7,,,,,1.15,,,,,1.89,,,,,3.1999999999999997,,,,,5.2299999999999995,,,,,8.18,,,,,11.35,,,,,14.82
Mongolia,0.77,,,,,1.21,,,,,1.91,,,,,2.96,,,,,4.43,,,,,6.3100000000000005,,,,,8.45,,,,,10.49,,,,,11.99,,,,,13.46,,,,,15.469999999999999,,,,,17.240000000000002
Montenegro,2.03,,,,,2.8,,,,,3.87,,,,,5.17,,,,,6.1899999999999995,,,,,7.36,,,,,9.94,,,,,12.74,,,,,15.03,,,,,16.869999999999997,,,,,18.52,,,,,20.52
